409	35.9	249	11	1757.2	0.76725	3	1	211	40	250
410	1.7	239.7	7	902.1	0.81604	3	1	211	40	250
411	30	212.3	13	1378.7	0.78588	3	1	211	40	250
412	17	212.3	12	1232.7	0.75579	3	1	211	40	250
413	9.9	226.3	18	1436.4	0.9119	3	1	211	40	250
414	4.4	227.2	13	622.32	0.82883	3	1	211	40	250
415	24	227.9	10	826.45	0.80273	3	1	211	40	250
416	30.2	221.1	5	1711.7	0.98353	4	1	211	40	250
417	29.3	211	9	4553.2	0.85454	4	1	211	40	250
418	22.8	248.9	8	3274.1	0.90012	4	1	211	40	250
419	32.2	211.3	10	3664.9	0.89141	4	1	211	40	250
420	39	213	8	2982.1	0.85454	4	1	211	40	250
421	36.3	211.1	10	5512.1	0.84779	4	1	211	40	250
422	33.6	211.6	13	7105.1	0.86305	4	1	211	40	250
423	39.1	213.4	4	2829.9	0.8168	4	1	211	40	250
424	8.4	249.1	7	1305.4	0.76213	4	1	211	40	250
425	39	247	10	1274.8	0.82101	4	1	211	40	250
426	29.1	211.2	13	7938.4	0.80375	4	1	211	40	250
427	37.3	212.9	10	2026.3	0.88932	4	1	211	40	250
428	26.4	213.1	16	3584.1	0.90671	4	1	211	40	250
429	29	239.5	8	1078.2	0.83262	4	1	211	40	250
430	19.3	215.8	19	2290.1	0.79776	4	1	211	40	250
431	26.6	211.2	10	1477.8	0.76458	4	1	211	40	250
432	35.9	249	11	1757.2	0.76725	4	1	211	40	250
433	1.7	239.7	7	902.1	0.81604	4	1	211	40	250
434	30	212.3	13	1378.7	0.78588	4	1	211	40	250
435	17	212.3	12	1232.7	0.75579	4	1	211	40	250
436	9.9	226.3	18	1436.4	0.9119	4	1	211	40	250
437	4.4	227.2	13	622.32	0.82883	4	1	211	40	250
438	24	227.9	10	826.45	0.80273	4	1	211	40	250
439	19.8	281.6	6	4282.6	0.96204	1	1	246	40	285
440	19.6	283.6	1	8895.5	0.90185	1	1	246	40	285
441	35.2	276.4	7	4635.7	0.94493	1	1	246	40	285
442	38.4	274.6	8	5806.5	0.91925	1	1	246	40	285
443	29.1	279.7	1	4677.9	0.96173	1	1	246	40	285
444	30.9	256.6	9	6044.9	0.9512	1	1	246	40	285
445	24.1	280.4	7	4423.2	0.94905	1	1	246	40	285
446	10.1	278	12	7291.5	0.98208	1	1	246	40	285
447	0.9	283.3	1	2652.4	0.84786	1	1	246	40	285
448	30.8	279.6	12	4621.5	0.94859	1	1	246	40	285
449	22.6	249.6	12	5709.8	0.94394	1	1	246	40	285
